,review_id,business_id,entities,sentence,len
15418,1270,1129,"[('sauces', 4, 10), ('plastic', 38, 45), ('plastic', 75, 82), ('perhaps', 93, 100)]","the sauces are in plastic containers, plastic straws are still being used, plastic lids too, perhaps for the dining in they can put sauce in paper cups and get paper and wax straws",4
15419,1270,1129,[],,0
15420,1270,1129,[],,0
15421,1270,1129,[],then i bump to five stars,0
15422,1270,1129,[],"the person who gave us the stinky table did ask us if we were enjoying our meal and i did say yes, except the table! he apologized",0
15423,1270,1129,[],,0
15424,1270,1129,[],next time we just speak up,0
15425,1270,1129,[],"i did not speak up this time as i was taking in the menu, surroundings and getting my bearings",0
15426,1270,1129,"[('brisket', 144, 151)]",i thought the price was reasonable for the very high quality of the food and look forward to going back next time i am indulging in eating some brisket again,1
15427,1270,1129,[],,0
15735,1302,1129,[],i have been here  times since the begining of january when i first heard about smoque on channel,0
15736,1302,1129,[],wow,0
15737,1302,1129,"[('bbq', 15, 18)]",it is the best bbq you can get in chicago,1
15738,1302,1129,[],everything here is good,0
15739,1302,1129,"[('texas sausage', 61, 74)]",my husband has had every type of meat on the menu except the texas sausage that is being saved for the next trip,1
15740,1302,1129,"[('chopped brisket', 20, 35)]",his favorite is the chopped brisket,1
15741,1302,1129,"[('pulled pork', 12, 23)]",mine is the pulled pork,1
15742,1302,1129,"[('pulled pork', 70, 81), (' ', 86, 87), ('brisket sandwich', 95, 111)]",last time we went for valentine's day he got the best of both worlds  pulled pork and  chopped brisket sandwich,3
15743,1302,1129,"[('baked beans', 15, 26)]",i have to have baked beans when i come here,1
15744,1302,1129,[],they have the perfect flavor and are infused with smoke,0
15745,1302,1129,"[('cheese', 17, 23)]",the macaroni and cheese is so good too,1
15746,1302,1129,[],i like to eat a little bit and then wait for it to cool down so the cheese is not runny,0
15747,1302,1129,"[('cheese cake', 28, 39)]",it tastes like macaroni and cheese cake! my husband loves the peach cobbler and eats it first because that is when it tastest the best,1
15748,1302,1129,[],this place is also byob,0
15749,1302,1129,[],"and though there is quite a wait at dinner time, many people just open a beer and talk with friends while waiting in line",0
15750,1302,1129,[],it is totally worth it,0
15751,1302,1129,[],the ownersmanagers are also extremely nice and make sure that you have a place to sit down when it is time to eat,0
15752,1302,1129,[],everything is very organized and you know that once you get your food you will not have to wait to eat it,0
15753,1302,1129,[],"one problem that i have noticed, it seems as though at dinner time the only cashier has to ring up both togo orders and sit down orders",0
15754,1302,1129,[],this takes up a lot of time and causes people to wait more than they would have to if they had a separate person ring up only togo orders,0
15755,1302,1129,[],it seems to get bussiest around  pm on the weekend nights and around  pm for lunch,0
15756,1302,1129,[],busy means that a line has started that goes out of the building,0
15757,1302,1129,[],i would try to go before these times to avoid a wait,0
15758,1302,1129,"[('sandwiches', 61, 71)]","also, you get quite a bit of food and they put the sides and sandwiches in great easytotakewithyou togo boxes",1
15759,1302,1129,[],,0
15771,1304,1129,[],"wow, smoque was jumping on the evening we went",0
15772,1304,1129,[],the line was almost out the door on our arrival and went out the door shortly after,0
15773,1304,1129,"[('sliced brisket', 32, 46), ('texas sausage', 49, 62), ('rib', 64, 67), ('baby back', 75, 84)]","for this venture we ordered the sliced brisket , texas sausage, rib combo  baby back,  st",4
15774,1304,1129,"[('mac and cheese', 7, 21), ('fries', 33, 38), ('cornbread', 40, 49), ('pecan bread pudding', 59, 78)]","louis, mac and cheese, fresh cut fries, cornbread, and the pecan bread pudding",4
15775,1304,1129,"[('rib', 4, 7)]",the rib combo was pretty good with me liking their st,1
15776,1304,1129,[],louis ribs just a tiny bit more than their baby backs,0
15777,1304,1129,[],"typically, i am usually more of a baby back guy",0
15778,1304,1129,"[('mac and cheese', 4, 18), ('fries', 20, 25), ('cornbread', 31, 40)]","the mac and cheese, fries, and cornbread were okay",3
15779,1304,1129,"[('texas sausage', 4, 17)]",the texas sausage was pretty good and had a nice snap to it,1
15780,1304,1129,"[('sliced brisket', 30, 44), ('pecan bread pudding', 53, 72)]",the takeaways for me were the sliced brisket and the pecan bread pudding,2
15781,1304,1129,"[('brisket', 4, 11)]",the brisket was so soft that it barely stayed intact when lifting it with a fork,1
15782,1304,1129,"[('barbecue sauce', 47, 61)]",there was more than enough flavor where adding barbecue sauce was just to see how well it paired,1
15783,1304,1129,"[('bbq', 8, 11), ('brisket', 65, 72)]","i am no bbq pit master or aficionado, but i really did enjoy the brisket a lot",2
15784,1304,1129,"[('pecan bread pudding', 4, 23)]",the pecan bread pudding was a sleeper hit for me and my friend,1
15785,1304,1129,[],we only ordered one to try and my friend took a small piece of it saying that was all he wanted,0
15786,1304,1129,[],"yeah, after eating that small piece he came right back and apologized and said that he is going to have to be taking his half now",0
15787,1304,1129,[],i wish i had ordered like six of them,0
15788,1304,1129,[],,0
15816,1308,1129,"[('bbq', 6, 9)]",solid bbq for the midwest,1
15817,1308,1129,"[('directs', 63, 70)]",you order your food first and then one of the smoque employees directs your group to a seating area,1
15818,1308,1129,[],"the place was busy but the wait was not too bad, maybe  minutes this was  pm on a weeknight",0
15819,1308,1129,[],my group of  decided to share a bunch of stuff,0
15820,1308,1129,"[('sliced brisket', 6, 20), ('full slab', 23, 32), ('baby back ribs', 36, 50), ('large bbq beans', 52, 67), ('large mac & cheese', 69, 87), ('fries', 105, 110)]","lb of sliced brisket , full slab of baby back ribs, large bbq beans, large mac & cheese, large fresh cut fries, and  cornbreads",6
15821,1308,1129,"[('sliced brisket', 9, 23), ('extra calories', 86, 100)]","we chose sliced brisket over chopped for its higher fat content, definitely worth the extra calories",2
15822,1308,1129,[],"included with the order were  types of sauce memphis style, spicy memphis style, carolina style",0
15823,1308,1129,[],"the spicy memphis was my favorite  i dipped everything in it! while the four of us were able to finish everything, we were absolutely stuffed",0
15824,1308,1129,"[('brisket', 67, 74)]",we probably should have gotten one less side and stuck with  lb of brisket,1
15825,1308,1129,"[('brisket', 14, 21)]",i thought the brisket was the star of the show,1
15826,1308,1129,[],it was super tender and juicy and tasted amazing with any of the sauces,0
15827,1308,1129,"[('ribs', 0, 4)]","ribs were good, nice and smokey",1
15828,1308,1129,"[('beans', 43, 48), ('fries', 53, 58)]","out of all the sides we got, i enjoyed the beans and fries the most",2
15829,1308,1129,[],"i am not usually a beans type of person, but the smoque version was bursting with flavor",0
15830,1308,1129,"[('fries', 4, 9), ('bbq', 56, 59)]",the fries were hot and fresh and tasted great dipped in bbq sauce,2
15831,1308,1129,"[('cornbread', 73, 82)]",cornbread was decent although i could not tell you what constitutes good cornbread i might have been too full to appreciate it,1
15832,1308,1129,"[('mac & cheese', 35, 47)]",the biggest disappointment was the mac & cheese,1
15833,1308,1129,[],"the large we got was simply two of their preportioned containers, which are pretty small",0
15834,1308,1129,[],honestly it tasted pretty bland and the texture was not creamy or cheesy whatsoever,0
15835,1308,1129,[],would skip next time,0
15836,1308,1129,"[('meat', 40, 44)]","overall, i would come back here for the meat, though i am not too excited about those sides",1
15837,1308,1129,[],,0
15896,1315,1129,"[('bbq', 7, 10)]",smoque bbq was highly rated on yelp and a byob so it had to be a winwin,1
15897,1315,1129,[],"only half of our party had arrived, so they would not let us order",0
15898,1315,1129,[],"if we did, they could not guarantee seating for our whole party",0
15899,1315,1129,[],"i understand that there is limited seating and it is a popular place, but this rule was a pain in the butt",0
15900,1315,1129,[],"when the rest of our party did arrive, we ordered and waited a while to be seated because the rush that walked in earlier was happily eating",0
15901,1315,1129,[],"luckily, they did not prepare our orders until we had a table",0
15902,1315,1129,"[('coleslaw', 69, 77)]",finally we were able to dig in! all of our platters were served with coleslaw and two choices of sides,1
15903,1315,1129,"[('pulled pork', 26, 37), ('sliced brisket', 55, 69), ('chopped brisket', 89, 104)]","between all of us, we had pulled pork, three orders of sliced brisket , and one order of chopped brisket",3
15904,1315,1129,[],each platter was served with memphis and carolina style barbeque sauce,0
15905,1315,1129,"[('meat', 12, 16)]",most of the meat is lean here,1
15906,1315,1129,"[('pulled pork', 4, 15)]",the pulled pork was delicious,1
15907,1315,1129,"[('crispy pieces', 21, 34)]",i really enjoyed the crispy pieces,1
15908,1315,1129,"[('sliced brisket', 16, 30)]",the chopped and sliced brisket were also very good,1
15909,1315,1129,"[('sliced brisket', 21, 35), ('brisket', 70, 77)]","two of our orders of sliced brisket were lean and one was not, so the brisket is not totally consistent",2
15910,1315,1129,"[('meat', 12, 16)]","in all, the meat was tender and had a nice smoke flavor",1
15911,1315,1129,"[('texas sausage', 42, 55)]",the only thing i did not care for was the texas sausage,1
15912,1315,1129,[],it was not memorable it tasted like a regular sausage,0
15913,1315,1129,[],"now, for the special part of the meal the sides! sides ranked",0
15914,1315,1129,[],beans,0
15915,1315,1129,[],coleslaw,0
15916,1315,1129,[],gumbo,0
15917,1315,1129,[],chili,0
15918,1315,1129,[],mac,0
15919,1315,1129,[],fries,0
15920,1315,1129,"[('cornbread', 0, 9), ('beans', 14, 19)]",cornbread the beans took the gold,2
15921,1315,1129,[],they had an addicting smoke flavor and just enough sweetness to make you want to ditch the spoon and drink it out of the container,0
15922,1315,1129,[],"okay, maybe that is just me",0
15923,1315,1129,"[('bbq', 22, 25), ('bbq', 56, 59)]","but seriously, smoque bbq should can the sauce from the bbq beans",2
15924,1315,1129,[],i found it even better than the memphis style and carolina style sauces,0
15925,1315,1129,"[('coleslaw', 28, 36)]",a very close second was the coleslaw,1
15926,1315,1129,[],thank god they include it on everyone's plate because we all devoured it,0
15927,1315,1129,"[('coleslaw', 37, 45)]","not a single shred was leftover! the coleslaw was crisp, light and refreshing",1
15928,1315,1129,[],i love that they did not weigh it down with a ton of mayo,0
15929,1315,1129,[],the gumbo was in third,0
15930,1315,1129,[],"it may not technically be a side, but it is the same size, so we will allow it",0
15931,1315,1129,[],the spice level was where a gumbo needed to be,0
15932,1315,1129,[],i could not find anything wrong with it,0
15933,1315,1129,[],chili was next,0
15934,1315,1129,[],"it was heavy on the chili powder, but i enjoyed the kick",0
15935,1315,1129,"[('mac and cheese', 0, 14)]",mac and cheese took fifth place,1
15936,1315,1129,"[('breadcrumbs', 54, 65)]",smoque keeps their mac classic creamy and topped with breadcrumbs,1
15937,1315,1129,[],"i was thankful for the small portion, so i could enjoy the other sides as well",0
