review_id,business_id,entities,sentence,len
575,1126,"[('crispy beef short ribs', 17, 39), ('grapefruit', 94, 104)]","next up were the crispy beef short ribs, my other favorite menu item, served with avocado and grapefruit",2
575,1126,"[('meat', 4, 8)]",the meat was melt in your mouth tender,1
575,1126,[],,0
575,1126,[],,0
575,1126,[],so delicious,0
575,1126,"[('grilled chicken', 42, 57), ('shaved carrots', 134, 148), ('red peppers', 150, 161), ('spicy peanut crunch', 167, 186)]","finally we were served the ramp marinated grilled chicken, a very generous portion, large enough to be a meal of its own, served with shaved carrots, red peppers, and spicy peanut crunch",4
575,1126,"[('bonein chicken', 0, 14)]",bonein chicken was fall off the bone tender and the combination of flavors was unique and delicious,1
575,1126,"[('cinnamon', 114, 122)]","i also really enjoyed the cocktail that i ordered, it is always sunny in oaxaca, mezcal, mango, turmeric, ginger, cinnamon, and cayenne",1
575,1126,[],,0
575,1126,[],,0
575,1126,[],subtly spicy and very tasty,0
575,1126,[],i would definitely order this again,0
575,1126,"[('pork shank', 32, 42), ('pita bread', 87, 97), ('dipping sauces', 110, 124)]","a couple next to us ordered the pork shank, a very large generous portion, served with pita bread and various dipping sauces which looked and smelled amazing",3
575,1126,"[('pork shank', 34, 44)]",i will definitely be ordering the pork shank upon my next visit,1
575,1126,[],"the family next to us, was offered a complimentary dessert by our same waiter, even though they said they were too full",0
575,1126,[],"however, we were not offered a complimentary dessert",0
575,1126,[],"it seemed like when i had inquired about half orders, in regards to seafood, that our waiter toned down the service which does not seem right since we spent  on our total bill between the two of us",0
575,1126,[],"if we had been checked on at least once throughout our entire visit, my review would have been  stars",0
575,1126,[],"despite the service, the food was innovative, unique, and delicious and i would still return",0
575,1126,"[('duck tongue', 60, 71), ('escargot ravioli', 73, 89), ('pig face', 95, 103)]","i would love to try some of the adventurous menu items like duck tongue, escargot ravioli, and pig face during my next visit",3
575,1126,[],girl and the goat is a dining must during any chicago visit,0
575,1126,[],,0
587,1126,[],"this place is legit! it was pretty busy when we went, but we were able to get a seat by the entrance right away since it was just the two of us",0
587,1126,[],zack was our server,0
587,1126,[],he was very pleasant and knowledgeable about the menu,0
587,1126,"[('brioche bread', 15, 28), ('delicious whipped salmon cream', 69, 99), ('spicy pickled peppers', 109, 130)]",we ordered the brioche bread that was warm fluffy and came with some delicious whipped salmon cream and some spicy pickled peppers,3
587,1126,[],delicious! i could have eaten two of these on my own,0
587,1126,"[('crispy short ribs', 20, 37)]",we also ordered the crispy short ribs,1
587,1126,[],"it was served with avocado, radishes, red onion, and some tangy dressing",0
587,1126,[],"my favorite dish of the night! the goat empanada sounded interested and since we were at the girl and the goat, we figured we had to order at least one goat dish",0
587,1126,[],it came with miso dressing and some pickled mushrooms,0
587,1126,[],"it was pretty good, but on the smaller portion size",0
587,1126,"[('roasted cauliflower', 24, 43)]",our veggie dish was the roasted cauliflower,1
587,1126,"[('mint', 18, 22), ('pine nuts', 24, 33), ('pickled peppers', 39, 54), ('brioche bread', 91, 104)]","it is served with mint, pine nuts, and pickled peppers same as the ones that came with the brioche bread",4
587,1126,"[('bucatini', 88, 96)]","this was a pretty solid dish, we ate the whole thing! the last thing we ordered was the bucatini",1
587,1126,"[('milk braised pork', 43, 60)]",it was udon style thick flour noodles with milk braised pork,1
587,1126,[],unfortunately this was my least favorite dish,0
587,1126,"[('pork', 4, 8)]","the pork was a little dry and the flavors were a little too much it was like they were competing with each other, not melding together",1
587,1126,[],"solid  start meal, service, and ambiance",0
587,1126,[],i would definitely recommend it to people and i would definitely want to come back when i am in town next! yum!,0
668,1126,[],i honestly do not understand the hype and  star reviews for this restaurant,0
668,1126,[],"the overpriced food is mediocre, and the service is absolutely horrible",0
668,1126,[],i am beyond disappointed in this place and am confused at how they have maintained such high ratings,0
668,1126,"[('west loop', 49, 58), ('west', 178, 182)]","perhaps because the restaurant is located in the west loop which is an area of people trying too hard to be with upandcoming trends so the items on the menu matches to the whole west loop vibe, however, all i saw was disappointment",2
668,1126,[],the only plus i would give this place is the music and atmosphere,0
668,1126,[],i went to this restaurant on a saturday evening and had a reservation for three people,0
668,1126,[],"my friends and i come from la, miami, and nyc so we understand the importance of reviews and thought that such high reviews for this place was worth us giving it a shot",0
668,1126,[],we were wrong,0
668,1126,[],"when we sat down, we asked the waitress if they served sangria",0
668,1126,[],"she responded, no, this is not a spanish restaurant",0
668,1126,[],her ignorant response from the getgo changed the mood for my friends and i,0
668,1126,[],there are many testaurants who serve sangria and are not spanish,0
668,1126,[],it was a simple and fair question we asked,0
668,1126,"[('goat empanadas', 37, 51)]","not only that, but this place serves goat empanadas as well as many other small plates that have a huge spanish influence on their menu",1
668,1126,[],,0
668,1126,[],,0
668,1126,[],"in addition to the poor service, this place needs to stop promoting the whole concept of sharing the meals because they aren absurdly small",0
668,1126,[],there is nowhere on the menu that markets the small plates as tapas so that is misguiding for someone who is looking to actually enjoy a thorough meal without having to spend  plus becusee they have to get  small plates to make it one full meal,0
668,1126,[],"my friends and i who do not normally eat that much ended up ordering  plates each for ourselves and when we left, we went to another restaurant called au cheval which is right across the street to eat our actual dinner",0
668,1126,"[('bluepoint oysters', 14, 31), ('oysters', 70, 77)]",i ordered the bluepoint oysters for appetizer and they were bland for oysters that were seasoned and cooked,2
668,1126,"[('bread', 30, 35)]",i ordered the goat liver with bread and that was also bland,1
668,1126,"[('sauces', 6, 12)]",their sauces were not bad but the goat liver had no flavor,1
668,1126,"[('salmon', 14, 20), ('grilled chicken', 97, 112), ('chicken', 132, 139)]",i ordered the salmon dinner and that was so small i had to order another plate so i got the half grilled chicken emphasizing half a chicken which ended up being chopped into  very small pieces,3
668,1126,"[('grilled chicken', 4, 19), ('chicken', 148, 155)]","the grilled chicken was good but for a main course meal, the small portions should have been served as an appetizer as the size of the chopped half chicken are bite sizes",2
668,1126,[],"each time our meals would be served to us, they would put it in the middle of the table and we would tell the staff, no this is just for me, the staff would still place it in the middle of the table and walk away immedtiately as if they were annoyed with us",0
668,1126,[],"i get itthe restaurants philosophy is sharing but how in the world can you share a plate that takes one to two bites to finish?! after all of that, my friends and i were still hungry so we asked for our check and left",0
668,1126,[],i see this restaurant being raved and highly spoken of for maybe another year or so but i have a feeling the reviews will go lower as the prices and services does not validate for the quality of the food,0
668,1126,[],they need to make this known as a full tapas restaurant and stop the whole sharing of the meals,0
668,1126,[],our bill for three people ended up being,0
668,1126,[],"unless you have eaten before heading to this place, do not care for the rude service, and are just in the mood to spend a lot of money to listen to music and people watch",0
668,1126,[],,0
668,1126,[],,0
668,1126,[],"otherwise, please, please, avoid this place and go somewhere else",0
668,1126,[],i promise you it is not worth for what you pay for,0
668,1126,[],,0
1032,1128,[],it is like chinese fine dining,0
1032,1128,[],"all those strange dishes you may find at authentic chinese restaurants, only here they are well presented with unique flavour pairings",0
1032,1128,"[('orange olive vegetables', 4, 27), ('crispy pigs ears', 29, 45), ('bbq pigs tongue', 48, 63), ('sweet pork belly', 68, 84)]","the orange olive vegetables, crispy pigs ears , bbq pigs tongue and sweet pork belly so tender were all really great",4
1032,1128,[],the deserts were also so good,0
1032,1128,"[('rhubarb raspberry crumble', 4, 29), ('guava white chocolate', 58, 79)]","the rhubarb raspberry crumble was sweet and tart, and the guava white chocolate desert was perfect",2
1032,1128,[],the casual atmosphere was nice,0
1032,1128,[],"only two bathrooms, so there was constantly a lineup and they get a little dirty",0
1032,1128,[],"watch out for if they try to seat you outside in the back hallway, there is no air circulation and it kind of sucks",0
1032,1128,[],you are better off to ask to wait for other seating,0
1032,1128,[],"the rest of the patio gets some decent circulation, and indoors is consistently good",0
1032,1128,[],,0
1048,1128,[],this was also another restaurant i was highly interested trying,0
1048,1128,[],"party of  on a thursday night, wait was about  minutes",0
1048,1128,[],"this place is very tight, particularly inside",0
1048,1128,[],"we were seated right in front of the cooks where they prepare their food, so it was a nice view the whole time",0
1048,1128,[],they have a very extensive menu so it can be difficult to decide,0
1048,1128,[],"fortunately, our server was incredibly helpful",0
1048,1128,"[('salami  ', 11, 19)]",lengua and salami  started off with this,1
1048,1128,[],salami was ok but the lengua had awesome texture and flavor brussels sprouts  it was cooked with a nice crisp while still tasting fresh,0
1048,1128,"[('bone marrow  ', 11, 24)]",recommend! bone marrow  was a bit too rich and fatty for me,1
1048,1128,[],"appearance wise, it does not look too appetizing",0
1048,1128,"[('bread', 18, 23)]",spread it on your bread and you are good to go,1
1048,1128,"[('grilled broccoli', 0, 16)]",grilled broccoli  this is incredibly popular here but i just found it okay,1
1048,1128,"[('broccoli', 64, 72)]",i think the sauce was too rich and changed the textureflavor of broccoli too much,1
1048,1128,"[('pork belly', 0, 10)]",pork belly  fatty goodness with a sweetsugary sauce,1
1048,1128,"[('cavatelli  ', 11, 22)]","recommend! cavatelli  skip it, was not a fan",1
1048,1128,"[('octopus', 0, 7), ('pasta', 17, 22)]",octopus flavored pasta did not really do it for me,2
1048,1128,[],octopus a la plancha  flavor good,0
1048,1128,[],texture  meh,0
1048,1128,[],ocotpus tasted a bit overcooked and had a dry texture to it,0
1048,1128,"[('creme brle  ', 0, 12)]",creme brle  i love me some pomegranate,1
1048,1128,"[('chocolate', 23, 32)]",combine that with dark chocolate and you have an interesting take on this classic dessert,1
